deal_id,company,rep,category,status,value,close_date,month,quarter,month_name
DL-00997,Company_0488,Marcus T.,Software,Won,3119.72,2024-02-19,2,1,Feb
DL-00998,Company_0668,Marcus T.,Support,Lost,228.19,2024-12-12,12,4,Dec
DL-00999,Company_0106,Priya N.,Services,Won,76176.47,2024-06-11,6,2,Jun
DL-01000,Company_0739,Priya N.,Software,Lost,201.52,2024-03-08,3,1,Mar
DL-01001,Company_0653,Sarah K.,Support,Open,2812.02,2024-07-16,7,3,Jul
DL-01002,Company_0171,Sarah K.,Services,Won,1982.12,2024-11-14,11,4,Nov
DL-01003,Company_0657,Marcus T.,Services,Won,107232.63,2024-09-24,9,3,Sep
DL-01004,Company_0518,Marcus T.,Services,Lost,2404.73,2024-10-21,10,4,Oct
DL-01005,Company_0527,Marcus T.,Software,Open,361.93,2024-08-28,8,3,Aug
DL-01006,Company_0319,Priya N.,Services,Won,562.13,2024-09-09,9,3,Sep
DL-01007,Company_0036,Priya N.,Services,Won,509.61,2024-11-05,11,4,Nov
DL-01008,Company_0498,Marcus T.,Software,Lost,3785.21,2024-04-01,4,2,Apr
DL-01009,Company_0664,James L.,Hardware,Won,2558.86,2024-06-27,6,2,Jun
DL-01010,Company_0264,Sarah K.,Software,Won,2229.6,2024-03-21,3,1,Mar
DL-01011,Company_0694,Priya N.,Hardware,Open,290.84,2024-12-26,12,4,Dec
DL-01012,Company_0667,Dana W.,Software,Won,548.46,2024-12-10,12,4,Dec
DL-01013,Company_0648,Priya N.,Support,Lost,3632.78,2024-01-15,1,1,Jan
DL-01014,Company_0401,Marcus T.,Hardware,Won,293.91,2024-09-14,9,3,Sep
DL-01015,Company_0601,Sarah K.,Software,Won,381.55,2024-12-03,12,4,Dec
DL-01016,Company_0217,James L.,Support,Lost,1698.59,2024-03-06,3,1,Mar
DL-01017,Company_0329,Marcus T.,Services,Won,396.08,2024-07-26,7,3,Jul
DL-01018,Company_0185,Priya N.,Hardware,Lost,407.72,2024-11-30,11,4,Nov
DL-01019,Company_0380,Sarah K.,Hardware,Won,1901.59,2024-01-13,1,1,Jan
DL-01020,Company_0208,Sarah K.,Software,Won,2545.87,2024-09-11,9,3,Sep
DL-01021,Company_0562,Marcus T.,Software,Won,298.44,2024-04-18,4,2,Apr
DL-01022,Company_0287,Marcus T.,Software,Open,548.39,2024-12-03,12,4,Dec
DL-01023,Company_0087,James L.,Services,Won,344.48,2024-12-20,12,4,Dec
DL-01024,Company_0135,James L.,Software,Won,248.44,2024-12-10,12,4,Dec
DL-01025,Company_0157,Priya N.,Services,Won,341.78,2024-06-22,6,2,Jun
DL-01026,Company_0793,Sarah K.,Software,Lost,1432.99,2024-11-10,11,4,Nov
DL-01027,Company_0154,Sarah K.,Hardware,Won,586.6,2024-11-04,11,4,Nov
DL-01028,Company_0462,Priya N.,Software,Open,510.98,2024-04-26,4,2,Apr
DL-01029,Company_0219,Sarah K.,Software,Open,3001.99,2024-10-29,10,4,Oct
DL-01030,Company_0458,Priya N.,Software,Won,498.4,2024-01-14,1,1,Jan
DL-01031,Company_0166,Sarah K.,Hardware,Won,513.55,2024-08-05,8,3,Aug
DL-01032,Company_0321,Priya N.,Support,Open,2932.78,2024-03-24,3,1,Mar
DL-01033,Company_0690,James L.,Software,Won,376.17,2024-02-14,2,1,Feb
DL-01034,Company_0561,Marcus T.,Hardware,Open,2142.93,2024-01-29,1,1,Jan
DL-01035,Company_0511,James L.,Support,Won,609.625,2024-09-11,9,3,Sep
DL-01036,Company_0086,James L.,Support,Won,2013.77,2024-05-04,5,2,May
DL-01037,Company_0544,Priya N.,Services,Open,416.15,2024-09-21,9,3,Sep
DL-01038,Company_0274,Marcus T.,Software,Won,557.38,2024-01-24,1,1,Jan
DL-01039,Company_0140,Sarah K.,Software,Won,2175.8,2024-04-25,4,2,Apr
DL-01040,Company_0717,James L.,Software,Lost,460.03,2024-07-15,7,3,Jul
DL-01041,Company_0735,Priya N.,Services,Open,250.2,2024-10-15,10,4,Oct
DL-01042,Company_0624,Unassigned,Unknown,Won,411.3,2024-04-26,4,2,Apr
DL-01043,Company_0789,Priya N.,Services,Open,488.84,2024-08-16,8,3,Aug
DL-01044,Company_0352,Sarah K.,Software,Lost,374.26,2024-11-19,11,4,Nov
DL-01045,Company_0004,Dana W.,Software,Open,466.14,2024-08-12,8,3,Aug
DL-01046,Company_0381,Sarah K.,Support,Lost,1514.0,2024-03-26,3,1,Mar
DL-01047,Company_0723,Dana W.,Support,Lost,2252.48,2024-01-09,1,1,Jan
DL-01048,Company_0767,Sarah K.,Unknown,Open,93663.68,2024-11-13,11,4,Nov
DL-01049,Company_0333,Marcus T.,Software,Won,609.28,2024-01-08,1,1,Jan
DL-01050,Company_0474,Marcus T.,Support,Open,1847.29,2024-11-15,11,4,Nov
DL-01051,Company_0029,Dana W.,Software,Won,2338.37,2024-07-12,7,3,Jul
DL-01052,Company_0346,James L.,Hardware,Won,1519.95,2024-12-08,12,4,Dec
DL-01053,Company_0593,James L.,Software,Lost,239.72,2024-10-18,10,4,Oct
DL-01054,Company_0492,Unassigned,Services,Won,609.625,2024-12-30,12,4,Dec
DL-01055,Company_0747,Sarah K.,Hardware,Lost,87090.28,2024-05-08,5,2,May
DL-01056,Company_0494,Priya N.,Hardware,Lost,351.46,2024-10-07,10,4,Oct
DL-01057,Company_0387,Marcus T.,Hardware,Won,242.45,2024-05-26,5,2,May
DL-01058,Company_0252,James L.,Support,Won,2520.52,2024-06-24,6,2,Jun
DL-01059,Company_0629,James L.,Services,Won,74472.18,2024-08-17,8,3,Aug
DL-01060,Company_0029,Marcus T.,Services,Open,2824.57,2024-11-14,11,4,Nov
DL-01061,Company_0622,Priya N.,Software,Open,82823.03,2024-12-25,12,4,Dec
DL-01062,Company_0765,James L.,Software,Won,339.85,2024-10-07,10,4,Oct
DL-01063,Company_0710,Dana W.,Hardware,Open,424.23,2024-06-01,6,2,Jun
DL-01064,Company_0341,Priya N.,Hardware,Won,39335.23,2024-06-02,6,2,Jun
DL-01065,Company_0286,James L.,Software,Won,447.3,2024-09-26,9,3,Sep
DL-01066,Company_0396,Marcus T.,Software,Won,385.44,2024-03-28,3,1,Mar
DL-01067,Company_0508,Sarah K.,Software,Won,1697.81,2024-02-10,2,1,Feb
DL-01068,Company_0243,Sarah K.,Support,Lost,284.82,2024-05-09,5,2,May
DL-01069,Company_0220,Sarah K.,Software,Won,93747.45,2024-04-14,4,2,Apr
DL-01070,Company_0155,Sarah K.,Software,Open,375.87,2024-04-18,4,2,Apr
DL-01071,Company_0382,Sarah K.,Software,Lost,38491.6,2024-03-26,3,1,Mar
DL-01072,Company_0747,James L.,Software,Won,1742.91,2024-01-16,1,1,Jan
DL-01073,Company_0319,Priya N.,Hardware,Lost,151.0,2024-01-07,1,1,Jan
DL-01074,Company_0372,Marcus T.,Support,Won,629.46,2024-12-26,12,4,Dec
DL-01075,Company_0530,Marcus T.,Software,Lost,287.51,2024-06-05,6,2,Jun
DL-01076,Company_0214,Marcus T.,Software,Won,590.33,2024-05-20,5,2,May
DL-01077,Company_0366,Sarah K.,Support,Won,3098.86,2024-09-05,9,3,Sep
DL-01078,Company_0113,Sarah K.,Hardware,Won,1710.31,2024-03-20,3,1,Mar
DL-01079,Company_0199,James L.,Software,Open,117742.44,2024-12-12,12,4,Dec
DL-01080,Company_0024,Priya N.,Software,Lost,2381.18,2024-10-14,10,4,Oct
DL-01081,Company_0120,Priya N.,Support,Open,478.06,2024-02-02,2,1,Feb
DL-01082,Company_0741,Marcus T.,Hardware,Won,3321.16,2024-06-01,6,2,Jun
DL-01083,Company_0610,Sarah K.,Support,Open,2220.88,2024-11-16,11,4,Nov
DL-01084,Company_0002,Marcus T.,Software,Won,355.8,2024-12-10,12,4,Dec
DL-01085,Company_0772,Priya N.,Services,Lost,342.36,2024-06-19,6,2,Jun
DL-01086,Company_0444,Priya N.,Services,Won,208.7,2024-08-11,8,3,Aug
DL-01087,Company_0253,Sarah K.,Hardware,Won,462.79,2024-03-01,3,1,Mar
DL-01088,Company_0019,James L.,Support,Open,2226.3,2024-12-27,12,4,Dec
DL-01089,Company_0203,Marcus T.,Software,Lost,593.92,2024-03-25,3,1,Mar
DL-01090,Company_0356,Marcus T.,Services,Open,436.62,2024-12-10,12,4,Dec
DL-01091,Company_0127,Priya N.,Software,Won,2172.44,2024-08-25,8,3,Aug
DL-01092,Company_0357,Marcus T.,Hardware,Lost,196.35,2024-08-09,8,3,Aug
DL-01093,Company_0291,Priya N.,Hardware,Won,525.0,2024-07-06,7,3,Jul
DL-01094,Company_0173,Sarah K.,Support,Won,184.45,2024-03-25,3,1,Mar
DL-01095,Company_0732,Marcus T.,Software,Open,2067.93,2024-03-05,3,1,Mar
DL-01096,Company_0354,Marcus T.,Software,Won,2238.19,2024-03-21,3,1,Mar
DL-01097,Company_0036,Sarah K.,Software,Open,1976.93,2024-03-09,3,1,Mar
DL-01098,Company_0309,Sarah K.,Software,Won,404.3,2024-10-11,10,4,Oct
DL-01099,Company_0660,Priya N.,Software,Open,416.58,2024-05-07,5,2,May
DL-01100,Company_0603,Sarah K.,Support,Lost,3335.32,2024-01-22,1,1,Jan
DL-01101,Company_0581,Sarah K.,Services,Won,401.76,2024-12-19,12,4,Dec
DL-01102,Company_0083,Priya N.,Services,Won,132.45,2024-11-18,11,4,Nov
DL-01103,Company_0509,Dana W.,Support,Open,487.87,2024-12-04,12,4,Dec
DL-01104,Company_0443,James L.,Support,Open,81383.85,2024-12-29,12,4,Dec
DL-01105,Company_0419,Dana W.,Services,Won,2469.09,2024-03-04,3,1,Mar
DL-01106,Company_0204,Priya N.,Software,Lost,77801.78,2024-05-24,5,2,May
DL-01107,Company_0487,Marcus T.,Software,Won,331.59,2024-10-03,10,4,Oct
DL-01108,Company_0778,Priya N.,Services,Lost,542.88,2024-09-11,9,3,Sep
DL-01109,Company_0087,Sarah K.,Hardware,Open,423.6,2024-02-26,2,1,Feb
DL-01110,Company_0251,Sarah K.,Hardware,Won,2286.06,2024-10-24,10,4,Oct
DL-01111,Company_0722,Marcus T.,Services,Lost,541.75,2024-03-22,3,1,Mar
DL-01112,Company_0030,Marcus T.,Support,Won,1449.28,2024-03-22,3,1,Mar
DL-01113,Company_0420,Priya N.,Hardware,Won,490.5,2024-07-14,7,3,Jul
DL-01114,Company_0060,Priya N.,Support,Open,482.06,2024-08-04,8,3,Aug
DL-01115,Company_0578,Sarah K.,Support,Won,1832.94,2024-07-30,7,3,Jul
DL-01116,Company_0225,Dana W.,Software,Won,576.76,2024-02-03,2,1,Feb
DL-01117,Company_0334,Priya N.,Software,Lost,2107.6,2024-11-16,11,4,Nov
DL-01118,Company_0578,Marcus T.,Services,Lost,39618.45,2024-04-06,4,2,Apr
DL-01119,Company_0639,Dana W.,Services,Won,217.95,2024-02-17,2,1,Feb
DL-01120,Company_0110,Sarah K.,Services,Won,472.15,2024-11-20,11,4,Nov
DL-01121,Company_0490,James L.,Software,Won,623.43,2024-12-14,12,4,Dec
DL-01122,Company_0271,Marcus T.,Hardware,Won,374.44,2024-11-10,11,4,Nov
DL-01123,Company_0033,Priya N.,Software,Lost,369.24,2024-10-22,10,4,Oct
DL-01124,Company_0211,Unassigned,Support,Won,473.25,2024-08-27,8,3,Aug
DL-01125,Company_0299,Marcus T.,Services,Lost,83935.75,2024-07-20,7,3,Jul
DL-01126,Company_0372,Sarah K.,Software,Won,2105.79,2024-02-01,2,1,Feb
DL-01127,Company_0124,Sarah K.,Software,Won,423.06,2024-05-29,5,2,May
DL-01128,Company_0102,Marcus T.,Software,Won,3154.84,2024-05-16,5,2,May
DL-01129,Company_0717,James L.,Software,Lost,335.17,2024-04-04,4,2,Apr
DL-01130,Company_0119,Marcus T.,Hardware,Won,2778.49,2024-09-21,9,3,Sep
DL-01131,Company_0681,Unassigned,Software,Open,2016.73,2024-06-29,6,2,Jun
DL-01132,Company_0546,James L.,Hardware,Won,357.92,2024-01-30,1,1,Jan
DL-01133,Company_0330,Sarah K.,Software,Won,341.48,2024-03-21,3,1,Mar
DL-01134,Company_0757,James L.,Software,Won,321.02,2024-09-06,9,3,Sep
DL-01135,Company_0308,Sarah K.,Hardware,Won,1750.72,2024-01-28,1,1,Jan
DL-01136,Company_0569,Sarah K.,Services,Open,276.39,2024-11-06,11,4,Nov
DL-01137,Company_0411,Sarah K.,Services,Open,417.6,2024-06-29,6,2,Jun
DL-01138,Company_0398,Dana W.,Software,Won,471.1,2024-06-24,6,2,Jun
DL-01139,Company_0305,Marcus T.,Software,Lost,2967.15,2024-08-04,8,3,Aug
DL-01140,Company_0652,Unassigned,Software,Lost,392.97,2024-10-28,10,4,Oct
DL-01141,Company_0622,Marcus T.,Services,Open,609.625,2024-05-06,5,2,May
DL-01142,Company_0162,Priya N.,Software,Won,454.19,2024-09-04,9,3,Sep
DL-01143,Company_0622,Marcus T.,Services,Won,431.98,2024-07-25,7,3,Jul
DL-01144,Company_0663,Priya N.,Support,Won,368.92,2024-04-07,4,2,Apr
DL-01145,Company_0064,Sarah K.,Software,Won,2110.33,2024-11-16,11,4,Nov
DL-01146,Company_0617,Sarah K.,Support,Lost,75164.67,2024-10-18,10,4,Oct
DL-01147,Company_0215,Priya N.,Software,Open,262.41,2024-08-28,8,3,Aug
DL-01148,Company_0602,Sarah K.,Hardware,Won,319.94,2024-11-06,11,4,Nov
DL-01149,Company_0025,Dana W.,Hardware,Open,403.99,2024-11-12,11,4,Nov
DL-01150,Company_0668,Sarah K.,Software,Open,443.05,2024-09-15,9,3,Sep
DL-01151,Company_0583,James L.,Support,Open,613.65,2024-11-01,11,4,Nov
DL-01152,Company_0043,Sarah K.,Services,Lost,100834.91,2024-09-11,9,3,Sep
DL-01153,Company_0089,James L.,Software,Lost,492.96,2024-09-05,9,3,Sep
DL-01154,Company_0132,Sarah K.,Services,Won,436.72,2024-08-13,8,3,Aug
DL-01155,Company_0160,Dana W.,Support,Open,118177.39,2024-10-01,10,4,Oct
DL-01156,Company_0743,Sarah K.,Support,Won,1960.32,2024-02-27,2,1,Feb
DL-01157,Company_0379,James L.,Software,Won,100813.45,2024-11-17,11,4,Nov
DL-01158,Company_0260,Marcus T.,Services,Won,193.23,2024-11-14,11,4,Nov
DL-01159,Company_0382,Marcus T.,Software,Lost,1804.15,2024-01-11,1,1,Jan
DL-01160,Company_0368,Marcus T.,Services,Won,2790.31,2024-10-28,10,4,Oct
DL-01161,Company_0110,James L.,Services,Lost,85878.17,2024-02-17,2,1,Feb
DL-01162,Company_0675,Sarah K.,Software,Won,96545.25,2024-05-02,5,2,May
DL-01163,Company_0076,Priya N.,Services,Won,55981.74,2024-09-28,9,3,Sep
DL-01164,Company_0208,Marcus T.,Support,Won,1663.84,2024-02-28,2,1,Feb
DL-01165,Company_0012,Dana W.,Services,Won,350.96,2024-10-25,10,4,Oct
DL-01166,Company_0569,Priya N.,Hardware,Won,2207.33,2024-10-30,10,4,Oct
DL-01167,Company_0547,Sarah K.,Software,Won,387.73,2024-07-04,7,3,Jul
DL-01168,Company_0024,Marcus T.,Support,Won,2040.66,2024-01-03,1,1,Jan
DL-01169,Company_0545,Sarah K.,Software,Open,3022.06,2024-04-14,4,2,Apr
DL-01170,Company_0139,Marcus T.,Services,Lost,2919.58,2024-08-13,8,3,Aug
DL-01171,Company_0274,Marcus T.,Hardware,Lost,402.6,2024-12-24,12,4,Dec
DL-01172,Company_0369,James L.,Unknown,Won,2147.75,2024-08-18,8,3,Aug
DL-01173,Company_0221,James L.,Software,Won,507.17,2024-04-04,4,2,Apr
DL-01174,Company_0036,Sarah K.,Services,Lost,273.02,2024-08-19,8,3,Aug
DL-01175,Company_0128,Priya N.,Services,Lost,446.9,2024-07-16,7,3,Jul
DL-01176,Company_0315,Sarah K.,Software,Won,299.22,2024-10-11,10,4,Oct
DL-01177,Company_0322,Marcus T.,Services,Won,338.67,2024-02-09,2,1,Feb
DL-01178,Company_0432,Sarah K.,Software,Open,2697.59,2024-10-04,10,4,Oct
DL-01179,Company_0217,Priya N.,Software,Won,651.05,2024-07-16,7,3,Jul
DL-01180,Company_0247,Dana W.,Software,Won,2374.72,2024-12-17,12,4,Dec
DL-01181,Company_0110,Sarah K.,Software,Won,1981.86,2024-05-04,5,2,May
DL-01182,Company_0731,Marcus T.,Hardware,Lost,265.04,2024-08-18,8,3,Aug
DL-01183,Company_0707,Sarah K.,Services,Lost,115881.85,2024-12-06,12,4,Dec
DL-01184,Company_0146,Dana W.,Services,Won,486.03,2024-02-07,2,1,Feb
DL-01185,Company_0343,Sarah K.,Software,Won,172.95,2024-12-08,12,4,Dec
DL-01186,Company_0508,Priya N.,Software,Won,90252.84,2024-09-08,9,3,Sep
DL-01187,Company_0504,James L.,Services,Won,2231.52,2024-01-25,1,1,Jan
DL-01188,Company_0551,Sarah K.,Software,Won,1746.43,2024-04-19,4,2,Apr
DL-01189,Company_0133,Priya N.,Hardware,Won,2416.27,2024-09-15,9,3,Sep
DL-01190,Company_0463,Sarah K.,Support,Won,2070.09,2024-01-25,1,1,Jan
DL-01191,Company_0190,James L.,Support,Lost,475.86,2024-07-31,7,3,Jul
DL-01192,Company_0162,Sarah K.,Services,Lost,415.11,2024-05-06,5,2,May
DL-01193,Company_0455,Dana W.,Services,Open,2757.36,2024-08-14,8,3,Aug
DL-01194,Company_0060,Dana W.,Support,Won,351.9,2024-01-17,1,1,Jan
DL-01195,Company_0004,Unassigned,Services,Open,555.96,2024-11-14,11,4,Nov
DL-01196,Company_0036,Marcus T.,Services,Open,2522.45,2024-12-21,12,4,Dec
DL-01197,Company_0459,James L.,Services,Won,2585.38,2024-12-19,12,4,Dec
DL-01198,Company_0216,Sarah K.,Hardware,Won,1183.45,2024-09-30,9,3,Sep
DL-01199,Company_0736,Marcus T.,Services,Lost,2803.96,2024-02-17,2,1,Feb
DL-01200,Company_0727,Sarah K.,Services,Lost,1858.18,2024-10-03,10,4,Oct
DL-01201,Company_0138,Priya N.,Hardware,Open,368.91,2024-01-09,1,1,Jan
DL-01202,Company_0617,James L.,Hardware,Lost,3782.73,2024-01-09,1,1,Jan
DL-01203,Company_0098,Dana W.,Services,Won,2381.12,2024-04-28,4,2,Apr
DL-01204,Company_0679,Priya N.,Hardware,Won,431.59,2024-06-27,6,2,Jun
DL-01205,Company_0263,Priya N.,Software,Won,399.65,2024-10-08,10,4,Oct
DL-01206,Company_0598,James L.,Hardware,Open,272.94,2024-09-06,9,3,Sep
DL-01207,Company_0595,Dana W.,Software,Open,1392.87,2024-06-11,6,2,Jun
DL-01208,Company_0223,Marcus T.,Services,Won,413.58,2024-04-09,4,2,Apr
DL-01209,Company_0010,Sarah K.,Hardware,Lost,66060.34,2024-12-29,12,4,Dec
DL-01210,Company_0326,Marcus T.,Services,Won,3049.85,2024-06-04,6,2,Jun
DL-01211,Company_0697,Priya N.,Software,Won,2663.94,2024-06-13,6,2,Jun
DL-01212,Company_0349,Priya N.,Software,Open,83543.55,2024-02-29,2,1,Feb
DL-01213,Company_0378,Dana W.,Support,Lost,390.0,2024-10-17,10,4,Oct
DL-01214,Company_0230,Dana W.,Software,Won,602.29,2024-09-10,9,3,Sep
DL-01215,Company_0140,Marcus T.,Software,Won,547.93,2024-03-21,3,1,Mar
DL-01216,Company_0617,Sarah K.,Services,Won,515.14,2024-01-31,1,1,Jan
DL-01217,Company_0764,Sarah K.,Services,Won,2781.26,2024-09-05,9,3,Sep
DL-01218,Company_0048,Sarah K.,Hardware,Won,2780.31,2024-08-26,8,3,Aug
DL-01219,Company_0450,Marcus T.,Hardware,Won,2496.39,2024-04-09,4,2,Apr
DL-01220,Company_0774,James L.,Hardware,Lost,1982.59,2024-12-13,12,4,Dec
DL-01221,Company_0490,Marcus T.,Support,Lost,472.77,2024-02-25,2,1,Feb
DL-01222,Company_0204,Priya N.,Hardware,Lost,459.11,2024-06-06,6,2,Jun
DL-01223,Company_0408,Sarah K.,Software,Lost,454.33,2024-12-10,12,4,Dec
DL-01224,Company_0406,Marcus T.,Services,Open,1958.03,2024-06-02,6,2,Jun
DL-01225,Company_0050,James L.,Services,Open,390.86,2024-08-21,8,3,Aug
DL-01226,Company_0174,James L.,Services,Won,2746.13,2024-05-25,5,2,May
DL-01227,Company_0736,Sarah K.,Software,Won,2089.88,2024-04-10,4,2,Apr
DL-01228,Company_0260,James L.,Services,Won,1474.48,2024-12-25,12,4,Dec
DL-01229,Company_0479,Sarah K.,Support,Lost,512.72,2024-05-29,5,2,May
DL-01230,Company_0733,Priya N.,Services,Open,443.73,2024-11-22,11,4,Nov
DL-01231,Company_0222,Sarah K.,Services,Lost,600.31,2024-03-24,3,1,Mar
DL-01232,Company_0268,Priya N.,Services,Won,293.89,2024-03-18,3,1,Mar
DL-01233,Company_0317,Sarah K.,Software,Lost,341.53,2024-01-12,1,1,Jan
DL-01234,Company_0384,Priya N.,Services,Won,1843.47,2024-08-25,8,3,Aug
DL-01235,Company_0585,Priya N.,Software,Open,1830.31,2024-05-14,5,2,May
DL-01236,Company_0625,Sarah K.,Services,Open,1575.88,2024-11-11,11,4,Nov
DL-01237,Company_0218,Dana W.,Hardware,Lost,95572.7,2024-06-21,6,2,Jun
DL-01238,Company_0053,Sarah K.,Hardware,Won,95931.79,2024-12-19,12,4,Dec
DL-01239,Company_0199,James L.,Software,Won,2010.95,2024-03-08,3,1,Mar
DL-01240,Company_0642,Marcus T.,Software,Won,104322.94,2024-11-13,11,4,Nov
DL-01241,Company_0338,Priya N.,Hardware,Won,390.74,2024-10-10,10,4,Oct
DL-01242,Company_0703,Priya N.,Software,Won,2503.33,2024-10-08,10,4,Oct
DL-01243,Company_0690,Sarah K.,Unknown,Open,396.71,2024-11-04,11,4,Nov
DL-01244,Company_0304,Marcus T.,Services,Won,359.2,2024-10-04,10,4,Oct
DL-01245,Company_0798,Marcus T.,Hardware,Won,391.01,2024-08-16,8,3,Aug
DL-01246,Company_0751,James L.,Hardware,Won,1642.52,2024-02-17,2,1,Feb
DL-01247,Company_0244,Dana W.,Support,Won,363.4,2024-01-12,1,1,Jan
DL-01248,Company_0628,Sarah K.,Software,Open,1991.94,2024-12-02,12,4,Dec
DL-01249,Company_0207,Marcus T.,Software,Won,83424.94,2024-08-13,8,3,Aug
DL-01250,Company_0723,Priya N.,Services,Open,502.8,2024-10-17,10,4,Oct
DL-01251,Company_0510,Marcus T.,Hardware,Won,423.28,2024-06-24,6,2,Jun
DL-01252,Company_0258,Dana W.,Unknown,Open,670.81,2024-02-12,2,1,Feb
DL-01253,Company_0379,Sarah K.,Services,Won,419.28,2024-02-15,2,1,Feb
DL-01254,Company_0162,Marcus T.,Services,Lost,119695.26,2024-09-07,9,3,Sep
DL-01255,Company_0737,Priya N.,Hardware,Won,2787.07,2024-06-06,6,2,Jun
DL-01256,Company_0340,Sarah K.,Software,Lost,449.64,2024-03-14,3,1,Mar
DL-01257,Company_0575,Priya N.,Support,Lost,2714.19,2024-06-28,6,2,Jun
DL-01258,Company_0757,Sarah K.,Services,Won,83039.98,2024-01-24,1,1,Jan
DL-01259,Company_0529,Marcus T.,Software,Won,474.76,2024-07-31,7,3,Jul
DL-01260,Company_0033,Priya N.,Software,Open,464.28,2024-04-08,4,2,Apr
DL-01261,Company_0322,Sarah K.,Software,Won,267.75,2024-10-18,10,4,Oct
DL-01262,Company_0180,Sarah K.,Hardware,Open,444.1,2024-04-23,4,2,Apr
DL-01263,Company_0346,Dana W.,Hardware,Lost,2564.7,2024-06-15,6,2,Jun
DL-01264,Company_0705,Dana W.,Unknown,Won,379.08,2024-01-05,1,1,Jan
DL-01265,Company_0191,Dana W.,Services,Won,312.93,2024-01-27,1,1,Jan
DL-01266,Company_0578,Dana W.,Hardware,Open,3594.82,2024-05-23,5,2,May
DL-01267,Company_0720,Sarah K.,Software,Lost,1882.63,2024-06-24,6,2,Jun
DL-01268,Company_0678,Sarah K.,Services,Won,457.74,2024-08-07,8,3,Aug
DL-01269,Company_0245,Sarah K.,Software,Lost,434.48,2024-04-16,4,2,Apr
DL-01270,Company_0244,James L.,Software,Won,327.18,2024-09-10,9,3,Sep
DL-01271,Company_0677,James L.,Services,Open,368.68,2024-11-09,11,4,Nov
DL-01272,Company_0722,Priya N.,Software,Won,1967.27,2024-10-11,10,4,Oct
DL-01273,Company_0132,Dana W.,Services,Won,2983.64,2024-01-15,1,1,Jan
DL-01274,Company_0196,Priya N.,Support,Won,262.39,2024-06-24,6,2,Jun
DL-01275,Company_0346,Sarah K.,Software,Won,216.29,2024-02-08,2,1,Feb
DL-01276,Company_0048,Sarah K.,Software,Won,312.77,2024-03-29,3,1,Mar
DL-01277,Company_0063,Sarah K.,Hardware,Lost,2571.42,2024-12-26,12,4,Dec
DL-01278,Company_0623,Marcus T.,Software,Lost,545.79,2024-02-22,2,1,Feb
DL-01279,Company_0696,Marcus T.,Software,Lost,289.03,2024-07-01,7,3,Jul
DL-01280,Company_0103,Unassigned,Services,Won,2990.92,2024-08-13,8,3,Aug
DL-01281,Company_0212,Sarah K.,Support,Lost,620.13,2024-09-13,9,3,Sep
DL-01282,Company_0516,Priya N.,Software,Open,449.84,2024-07-23,7,3,Jul
DL-01283,Company_0118,Marcus T.,Support,Won,570.58,2024-01-04,1,1,Jan
DL-01284,Company_0760,Dana W.,Hardware,Won,2131.26,2024-04-29,4,2,Apr
DL-01285,Company_0678,James L.,Services,Won,114656.66,2024-07-07,7,3,Jul
DL-01286,Company_0241,Dana W.,Hardware,Won,2614.55,2024-02-02,2,1,Feb
DL-01287,Company_0279,Marcus T.,Software,Won,1933.12,2024-05-07,5,2,May
DL-01288,Company_0423,Sarah K.,Software,Lost,412.5,2024-01-13,1,1,Jan
DL-01289,Company_0362,Marcus T.,Software,Open,509.96,2024-01-29,1,1,Jan
DL-01290,Company_0749,Sarah K.,Software,Won,1644.47,2024-05-24,5,2,May
DL-01291,Company_0305,Marcus T.,Support,Lost,100.0,2024-02-18,2,1,Feb
DL-01292,Company_0716,Sarah K.,Services,Won,242.46,2024-07-26,7,3,Jul
DL-01293,Company_0485,Marcus T.,Services,Won,137.51,2024-09-08,9,3,Sep
DL-01294,Company_0313,Dana W.,Hardware,Lost,421.04,2024-10-19,10,4,Oct
DL-01295,Company_0512,Marcus T.,Support,Won,428.86,2024-03-14,3,1,Mar
DL-01296,Company_0682,Dana W.,Support,Won,433.99,2024-03-02,3,1,Mar
DL-01297,Company_0166,Sarah K.,Hardware,Lost,2963.63,2024-02-08,2,1,Feb
DL-01298,Company_0393,Sarah K.,Software,Open,1498.31,2024-08-20,8,3,Aug
DL-01299,Company_0769,Priya N.,Software,Lost,83842.68,2024-09-14,9,3,Sep
DL-01300,Company_0062,James L.,Software,Won,249.38,2024-01-12,1,1,Jan
DL-01301,Company_0271,Priya N.,Software,Won,224.08,2024-12-07,12,4,Dec
DL-01302,Company_0036,Priya N.,Software,Won,1387.75,2024-01-19,1,1,Jan
DL-01303,Company_0015,Marcus T.,Support,Won,2640.69,2024-07-16,7,3,Jul
DL-01304,Company_0765,Sarah K.,Support,Open,603.97,2024-09-15,9,3,Sep
DL-01305,Company_0342,Sarah K.,Services,Lost,2058.84,2024-11-13,11,4,Nov
DL-01306,Company_0345,Marcus T.,Hardware,Lost,96762.76,2024-09-17,9,3,Sep
DL-01307,Company_0538,Unassigned,Services,Open,1273.04,2024-10-19,10,4,Oct
DL-01308,Company_0622,Dana W.,Software,Won,84854.89,2024-05-03,5,2,May
DL-01309,Company_0232,Sarah K.,Support,Lost,78765.85,2024-10-24,10,4,Oct
DL-01310,Company_0575,Priya N.,Software,Won,2739.02,2024-01-30,1,1,Jan
DL-01311,Company_0608,Priya N.,Hardware,Won,412.29,2024-11-22,11,4,Nov
